Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF_IK_CONS:x_avg_dot_d	GVF_IK_CONS:x_avg	GVF_IK_CONS:error	GVF_IK:gamma_omega	GVF_IK:gamma_A	GVF_IK:gamma_dot	GVF_IK:gamma	GVF_IK:error	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error_n	GVF:ke	GVF:s	GVF:error	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
858.908	10:15:13.908	37.303336358	-3.687830351	0.	0.	0.	0.6	20.	0.	0.	0.	0.031837	0.033278	0.05953	0.166808	-0.001441	0.6	1	4.670125	317	793.7	656.	-446.9	5	1639	778496	3240	412874507	43904314	0.021481	-0.622653	-0.091462
859.158	10:15:14.158	37.303366125	-3.687857703	0.	0.	0.	0.6	20.	0.	0.	0.	0.031339	0.034972	0.058351	0.155719	-0.003633	0.6	1	4.447765	318	798.	659.5	-449.3	5	1645	778701	3233	412874839	43904074	0.021481	-0.622653	-0.091462
859.408	10:15:14.408	37.303395707	-3.687885730	0.	0.	0.	0.6	20.	0.	0.	0.	0.030353	0.036984	0.0571	0.144465	-0.006631	0.6	1	4.216702	318	802.1	662.8	-451.7	5	1649	778899	3226	412875169	43903828	0.00846	-0.614403	-0.047729
859.658	10:15:14.658	37.303395707	-3.687885730	0.	0.	0.	0.6	20.	0.	0.	0.	0.030171	0.039004	0.055926	0.13437	-0.008833	0.6	1	4.004385	318	806.1	666.	-454.2	5	1649	778899	3226	412875169	43903828	0.00846	-0.614403	-0.047729
859.908	10:15:14.908	37.303454508	-3.687942459	0.	0.	0.	0.6	20.	0.	0.	0.	0.039186	0.0419	0.054754	0.124735	-0.002714	0.6	1	3.796819	318	806.1	666.	-454.2	5	1657	779195	3224	412875825	43903330	0.0299	-0.675537	-0.07866
860.158	10:15:15.158	37.303454508	-3.687942459	0.	0.	0.	0.6	20.	0.	0.	0.	0.057952	0.046514	0.053506	0.114953	0.011438	0.6	1	3.580663	318	810.4	669.5	-456.7	5	1657	779195	3224	412875825	43903330	0.0299	-0.675537	-0.07866
860.408	10:15:15.408	37.303512672	-3.688000085	0.	0.	0.	0.6	20.	0.	0.	0.	0.052565	0.047587	0.05242	0.10683	0.004978	0.6	1	3.396589	319	818.4	675.8	-461.8	5	1636	779218	3209	412876474	43902824	0.028357	-0.646087	-0.082872
860.658	10:15:15.658	37.303512672	-3.688000085	0.	0.	0.	0.6	20.	0.	0.	0.	0.057363	0.050063	0.051257	0.098527	0.0073	0.6	1	3.203689	319	818.4	675.8	-461.8	5	1636	779218	3209	412876474	43902824	0.028357	-0.646087	-0.082872
860.908	10:15:15.908	37.303569205	-3.688059388	0.	0.	0.	0.6	20.	0.	0.	0.	0.060886	0.052788	0.050097	0.090641	0.008098	0.6	1	3.015527	319	826.8	682.2	-467.	5	1641	779306	3193	412877105	43902303	0.030574	-0.707026	-0.114024
861.158	10:15:16.158	37.303569205	-3.688059388	0.	0.	0.	0.6	20.	0.	0.	0.	0.061212	0.054665	0.048946	0.083201	0.006547	0.6	1	2.833101	319	826.8	682.2	-467.	5	1641	779306	3193	412877105	43902303	0.030574	-0.707026	-0.114024
861.408	10:15:16.408	37.303624014	-3.688120482	0.	0.	0.	0.6	20.	0.	0.	0.	0.056306	0.055132	0.047953	0.077084	0.001174	0.6	1	2.679152	320	834.7	688.2	-472.3	5	1628	779326	3175	412877717	43901766	0.031797	-0.719064	-0.084508
861.658	10:15:16.658	37.303624014	-3.688120482	0.	0.	0.	0.6	20.	0.	0.	0.	0.059274	0.056956	0.046813	0.070399	0.002318	0.6	1	2.506386	320	838.8	691.2	-475.1	5	1628	779326	3175	412877717	43901766	0.031797	-0.719064	-0.084508
861.908	10:15:16.908	37.303677099	-3.688183478	0.	0.	0.	0.6	20.	0.	0.	0.	0.063227	0.058584	0.045757	0.064514	0.004643	0.6	1	2.349884	320	838.8	691.2	-475.1	5	1631	779365	3158	412878310	43901212	0.035247	-0.741347	-0.084323
862.158	10:15:17.158	37.303703232	-3.688215762	0.	0.	0.	0.6	20.	0.	0.	0.	0.059483	0.058531	0.044789	0.059383	0.000952	0.6	1	2.209711	320	842.6	694.	-477.9	5	1630	779350	3149	412878602	43900928	0.035247	-0.741347	-0.084323
862.408	10:15:17.408	37.303728822	-3.688248379	0.	0.	0.	0.6	20.	0.	0.	0.	0.060187	0.0586	0.043755	0.054163	0.001587	0.6	1	2.063139	321	846.7	697.	-480.7	5	1624	779361	3140	412878888	43900641	0.030213	-0.811906	-0.110464
862.658	10:15:17.658	37.303728822	-3.688248379	0.	0.	0.	0.6	20.	0.	0.	0.	0.056616	0.057214	0.042811	0.049638	-0.000598	0.6	1	1.932437	321	850.6	699.8	-483.6	5	1624	779361	3140	412878888	43900641	0.030213	-0.811906	-0.110464
862.908	10:15:17.908	37.303778640	-3.688315182	0.	0.	0.	0.6	20.	0.	0.	0.	0.051504	0.055057	0.041804	0.045049	-0.003553	0.6	1	1.796065	321	854.7	702.8	-486.5	5	1618	779324	3125	412879445	43900053	0.040365	-0.80715	-0.088458
863.158	10:15:18.158	37.303803050	-3.688349143	0.	0.	0.	0.6	20.	0.	0.	0.	0.046505	0.049035	0.040076	0.037745	-0.00253	0.6	1	1.569741	321	858.7	708.	-492.5	5	1623	779291	3116	412879718	43899754	0.040365	-0.80715	-0.088458
863.408	10:15:18.408	37.303803050	-3.688349143	0.	0.	0.	0.6	20.	0.	0.	0.	0.047094	0.049164	0.040076	0.037745	-0.00207	0.6	1	1.569741	322	862.4	708.	-492.5	5	1623	779291	3116	412879718	43899754	0.037648	-0.860234	-0.091085
863.658	10:15:18.658	37.303850602	-3.688418182	0.	0.	0.	0.6	20.	0.	0.	0.	0.051469	0.0459	0.039125	0.034021	0.005569	0.6	1	1.449243	322	866.6	711.	-495.5	5	1616	779270	3100	412880250	43899146	0.037648	-0.860234	-0.091085
863.908	10:15:18.908	37.303873924	-3.688453262	0.	0.	0.	0.6	20.	0.	0.	0.	0.031026	0.037418	0.038353	0.031149	-0.006392	0.6	1	1.353582	322	874.2	716.	-501.6	5	1621	779239	3095	412880511	43898837	0.042495	-0.8744	-0.069878
864.158	10:15:19.158	37.303896793	-3.688488676	0.	0.	0.	0.6	20.	0.	0.	0.	0.013843	0.022617	0.03681	0.025794	-0.008774	0.6	1	1.167907	322	878.3	718.8	-504.8	5	1618	779195	3088	412880767	43898525	0.042495	-0.8744	-0.069878
864.408	10:15:19.408	37.303919572	-3.688524202	0.	0.	0.	0.6	20.	0.	0.	0.	0.013843	0.022617	0.03681	0.025794	-0.008774	0.6	1	1.167907	323	878.3	718.8	-504.8	5	1618	779167	3083	412881022	43898212	0.039182	-0.905738	-0.053915
864.658	10:15:19.658	37.303919572	-3.688524202	0.	0.	0.	0.6	20.	0.	0.	0.	-0.000672	0.013223	0.03612	0.023566	-0.013895	0.6	1	1.087392	323	882.1	721.2	-507.9	5	1618	779167	3083	412881022	43898212	0.039182	-0.905738	-0.053915
864.908	10:15:19.908	37.303963950	-3.688596485	0.	0.	0.	0.6	20.	0.	0.	0.	-0.017604	0.002776	0.035462	0.021533	-0.020381	0.6	1	1.012031	323	889.7	726.	-514.2	5	1619	779044	3072	412881519	43897575	0.026522	-0.936424	-0.01685
865.158	10:15:20.158	37.303985731	-3.688633017	0.	0.	0.	0.6	20.	0.	0.	0.	-0.060979	-0.02029	0.034331	0.018245	-0.040689	0.6	1	0.885754	323	893.6	728.5	-517.5	5	1622	779064	3070	412881763	43897253	0.026522	-0.936424	-0.01685
865.408	10:15:20.408	37.303985731	-3.688633017	0.	0.	0.	0.6	20.	0.	0.	0.	-0.060979	-0.02029	0.034331	0.018245	-0.040689	0.6	1	0.885754	324	893.6	728.5	-517.5	5	1622	779064	3070	412881763	43897253	0.02338	-0.937387	0.097015
865.658	10:15:20.658	37.303985731	-3.688633017	0.	0.	0.	0.6	20.	0.	0.	0.	-0.059952	-0.02816	0.033706	0.016539	-0.031792	0.6	1	0.817796	324	897.7	733.8	-523.8	5	1622	779064	3070	412881763	43897253	0.02338	-0.937387	0.097015
865.908	10:15:20.908	37.304052615	-3.688741049	0.	0.	0.	0.6	20.	0.	0.	0.	-0.086167	-0.046971	0.032795	0.014184	-0.039197	0.6	1	0.720857	324	901.6	736.	-527.	5	1616	779287	3084	412882512	43896301	0.029274	-0.868992	0.075093
866.158	10:15:21.158	37.304052615	-3.688741049	0.	0.	0.	0.6	20.	0.	0.	0.	-0.085553	-0.046841	0.032795	0.014184	-0.038712	0.6	1	0.720857	324	909.1	738.5	-530.1	5	1616	779287	3084	412882512	43896301	0.029274	-0.868992	0.075093
866.408	10:15:21.408	37.304098805	-3.688811769	0.	0.	0.	0.6	20.	0.	0.	0.	-0.087348	-0.062394	0.031817	0.01183	-0.024954	0.6	1	0.619675	325	909.1	741.5	-533.2	5	1626	779364	3105	412883029	43895678	0.034302	-0.864115	0.158948
866.658	10:15:21.658	37.304098805	-3.688811769	0.	0.	0.	0.6	20.	0.	0.	0.	-0.087348	-0.062394	0.031817	0.01183	-0.024954	0.6	1	0.619675	325	913.3	741.5	-533.2	5	1626	779364	3105	412883029	43895678	0.034302	-0.864115	0.158948
866.908	10:15:21.908	37.304098805	-3.688811769	0.	0.	0.	0.6	20.	0.	0.	0.	-0.100342	-0.077442	0.031076	0.010166	-0.0229	0.6	1	0.545189	325	921.1	746.8	-539.2	5	1626	779364	3105	412883029	43895678	0.034302	-0.864115	0.158948
867.158	10:15:22.158	37.304147352	-3.688880141	0.	0.	0.	0.6	20.	0.	0.	0.	-0.101775	-0.083937	0.030723	0.009407	-0.017838	0.6	1	0.51028	325	925.	749.5	-542.2	5	1628	779468	3127	412883572	43895076	0.034302	-0.864115	0.158948
867.408	10:15:22.408	37.304172486	-3.688913545	0.	0.	0.	0.6	20.	0.	0.	0.	-0.117347	-0.092873	0.030413	0.008757	-0.024474	0.6	1	0.479894	326	928.9	752.2	-545.	5	1636	779549	3141	412883853	43894782	0.00775	-0.784277	0.145729
867.658	10:15:22.658	37.304198436	-3.688946279	0.	0.	0.	0.6	20.	0.	0.	0.	-0.117347	-0.092873	0.030413	0.008757	-0.024474	0.6	1	0.479894	326	928.9	752.2	-545.	5	1636	779673	3150	412884143	43894494	0.00775	-0.784277	0.145729
867.908	10:15:22.908	37.304224749	-3.688978452	0.	0.	0.	0.6	20.	0.	0.	0.	-0.123036	-0.101135	0.030014	0.007947	-0.021901	0.6	1	0.441297	326	937.1	758.2	-550.6	5	1639	779770	3164	412884437	43894211	0.012134	-0.737951	0.195124
868.158	10:15:23.158	37.304251788	-3.689009843	0.	0.	0.	0.6	20.	0.	0.	0.	-0.130562	-0.106802	0.029781	0.007488	-0.02376	0.6	1	0.41906	326	941.3	761.5	-553.3	5	1637	779826	3178	412884739	43893935	0.012134	-0.737951	0.195124
868.408	10:15:23.408	37.304279644	-3.689040225	0.	0.	0.	0.6	20.	0.	0.	0.	-0.130888	-0.112814	0.029461	0.006871	-0.018074	0.6	1	0.388716	327	945.4	764.8	-555.9	5	1645	779884	3196	412885050	43893668	0.004661	-0.705275	0.190015
868.658	10:15:23.658	37.304308318	-3.689069486	0.	0.	0.	0.6	20.	0.	0.	0.	-0.121841	-0.11568	0.029172	0.006329	-0.00616	0.6	1	0.36158	327	949.5	768.	-558.4	5	1643	780012	3219	412885370	43893411	0.004661	-0.705275	0.190015
868.908	10:15:23.908	37.304337720	-3.689097513	0.	0.	0.	0.6	20.	0.	0.	0.	-0.133966	-0.12853	0.028642	0.005372	-0.005435	0.6	1	0.312584	327	953.7	771.5	-560.7	5	1652	780168	3232	412885698	43893165	-0.009157	-0.624916	0.212989
869.158	10:15:24.158	37.304337720	-3.689097513	0.	0.	0.	0.6	20.	0.	0.	0.	-0.133966	-0.12853	0.028642	0.005372	-0.005435	0.6	1	0.312584	327	953.7	771.5	-560.7	5	1652	780168	3232	412885698	43893165	-0.009157	-0.624916	0.212989
869.408	10:15:24.408	37.304399156	-3.689150430	0.	0.	0.	0.6	20.	0.	0.	0.	-0.139901	-0.133172	0.028456	0.005047	-0.006729	0.6	1	0.295617	328	962.	778.5	-565.1	5	1656	780373	3272	412886383	43892701	-0.009157	-0.624916	0.212989
869.658	10:15:24.658	37.304430922	-3.689174981	0.	0.	0.	0.6	20.	0.	0.	0.	-0.141717	-0.138709	0.028186	0.004585	-0.003008	0.6	1	0.271133	328	962.	778.5	-565.1	5	1661	780488	3292	412886737	43892486	-0.009157	-0.624916	0.212989
869.908	10:15:24.908	37.304430922	-3.689174981	0.	0.	0.	0.6	20.	0.	0.	0.	-0.136657	-0.141623	0.028002	0.004277	0.004966	0.6	1	0.254587	328	970.4	786.	-569.	5	1661	780488	3292	412886737	43892486	-0.012001	-0.440155	0.215315
870.158	10:15:25.158	37.304497184	-3.689219480	0.	0.	0.	0.6	20.	0.	0.	0.	-0.141417	-0.147249	0.027745	0.003857	0.005832	0.6	1	0.231697	328	970.4	786.	-569.	5	1673	780724	3338	412887475	43892097	-0.012001	-0.440155	0.215315
870.408	10:15:25.408	37.304531411	-3.689239313	0.	0.	0.	0.6	20.	0.	0.	0.	-0.146925	-0.152465	0.027555	0.003552	0.00554	0.6	1	0.214861	329	978.4	793.5	-572.4	5	1681	780817	3358	412887856	43891924	-0.021007	-0.363328	0.235835
870.658	10:15:25.658	37.304531411	-3.689239313	0.	0.	0.	0.6	20.	0.	0.	0.	-0.154859	-0.157215	0.027399	0.003306	0.002355	0.6	1	0.201097	329	978.4	793.5	-572.4	5	1681	780817	3358	412887856	43891924	-0.021007	-0.363328	0.235835
870.908	10:15:25.908	37.304531411	-3.689239313	0.	0.	0.	0.6	20.	0.	0.	0.	-0.149076	-0.159259	0.027223	0.003033	0.010183	0.6	1	0.185706	329	986.5	801.5	-575.1	5	1681	780817	3358	412887856	43891924	-0.03287	-0.280647	0.274073
871.158	10:15:26.158	37.304638023	-3.689289484	0.	0.	0.	0.6	20.	0.	0.	0.	-0.159254	-0.16416	0.027057	0.002782	0.004906	0.6	1	0.171336	329	990.4	805.5	-576.3	5	1682	781197	3425	412889042	43891488	-0.03287	-0.280647	0.274073
871.408	10:15:26.408	37.304674541	-3.689302907	0.	0.	0.	0.6	20.	0.	0.	0.	-0.1639	-0.168211	0.026918	0.002573	0.004311	0.6	1	0.159332	330	994.3	809.5	-577.3	5	1689	781293	3448	412889448	43891372	-0.019665	-0.267914	0.282933
871.658	10:15:26.658	37.304711611	-3.689314304	0.	0.	0.	0.6	20.	0.	0.	0.	-0.162088	-0.170734	0.026795	0.002392	0.008646	0.6	1	0.148764	330	994.3	809.5	-577.3	5	1698	781363	3474	412889860	43891274	-0.019665	-0.267914	0.282933
871.908	10:15:26.908	37.304711611	-3.689314304	0.	0.	0.	0.6	20.	0.	0.	0.	-0.161035	-0.172059	0.026657	0.00219	0.011024	0.6	1	0.136917	330	1002.	818.	-578.7	5	1698	781363	3474	412889860	43891274	-0.009865	-0.153581	0.29188
872.158	10:15:27.158	37.304786599	-3.689330899	0.	0.	0.	0.6	20.	0.	0.	0.	-0.175088	-0.18065	0.026414	0.001844	0.005562	0.6	1	0.116359	330	1002.	818.	-578.7	5	1694	781556	3522	412890693	43891133	-0.009865	-0.153581	0.29188
872.408	10:15:27.408	37.304824696	-3.689336324	0.	0.	0.	0.6	20.	0.	0.	0.	-0.176871	-0.182955	0.026293	0.001673	0.006084	0.6	1	0.106074	331	1009.3	826.5	-579.4	5	1702	781539	3546	412891116	43891088	-0.009865	-0.153581	0.29188
872.658	10:15:27.658	37.304862895	-3.689339607	0.	0.	0.	0.6	20.	0.	0.	0.	-0.176871	-0.182955	0.026293	0.001673	0.006084	0.6	1	0.106074	331	1009.3	826.5	-579.4	5	1699	781454	3573	412891540	43891062	-0.009865	-0.153581	0.29188
872.908	10:15:27.908	37.304901468	-3.689340636	0.	0.	0.	0.6	20.	0.	0.	0.	-0.17975	-0.186882	0.026192	0.001535	0.007131	0.6	1	0.097646	331	1016.1	834.8	-579.3	5	1718	781396	0	412891968	43891056	-0.023501	0.060796	0.340646
873.158	10:15:28.158	37.304901468	-3.689340636	0.	0.	0.	0.6	20.	0.	0.	0.	-0.160887	-0.188518	0.025978	0.001244	0.027631	0.6	1	0.079806	331	1016.1	839.2	-578.9	5	1718	781396	0	412891968	43891056	-0.023501	0.060796	0.340646
873.408	10:15:28.408	37.304979110	-3.689334913	0.	0.	0.	0.6	20.	0.	0.	0.	-0.160887	-0.188518	0.025978	0.001244	0.027631	0.6	1	0.079806	332	1022.7	843.5	-578.2	5	1742	781303	64	412892829	43891113	-0.024439	0.166132	0.275474
873.658	10:15:28.658	37.305018000	-3.689328046	0.	0.	0.	0.6	20.	0.	0.	0.	-0.16084	-0.191068	0.025866	0.001094	0.030228	0.6	1	0.070515	332	1022.7	843.5	-578.2	5	1748	781294	92	412893260	43891177	-0.024439	0.166132	0.275474
873.908	10:15:28.908	37.305018000	-3.689328046	0.	0.	0.	0.6	20.	0.	0.	0.	-0.157977	-0.192621	0.025758	0.000951	0.034644	0.6	1	0.061519	332	1025.9	848.	-577.4	5	1748	781294	92	412893260	43891177	-0.024279	0.257479	0.260343
874.158	10:15:29.158	37.305095100	-3.689306972	0.	0.	0.	0.6	20.	0.	0.	0.	-0.176286	-0.201971	0.02554	0.000669	0.025684	0.6	1	0.043687	332	1031.4	856.2	-575.	5	1758	781400	149	412894114	43891370	-0.024279	0.257479	0.260343
874.408	10:15:29.408	37.305133309	-3.689293103	0.	0.	0.	0.6	20.	0.	0.	0.	-0.176286	-0.201971	0.02554	0.000669	0.025684	0.6	1	0.043687	333	1034.2	860.5	-573.6	5	1767	781445	171	412894537	43891496	-0.028886	0.331544	0.316233
874.658	10:15:29.658	37.305171261	-3.689277087	0.	0.	0.	0.6	20.	0.	0.	0.	-0.18277	-0.205242	0.025469	0.000579	0.022472	0.6	1	0.037868	333	1034.2	860.5	-573.6	5	1774	781444	199	412894957	43891641	-0.028886	0.331544	0.316233
874.908	10:15:29.908	37.305208324	-3.689258807	0.	0.	0.	0.6	20.	0.	0.	0.	-0.175139	-0.20511	0.025374	0.000459	0.029971	0.6	1	0.030164	333	1039.1	868.8	-570.1	5	1773	781426	231	412895367	43891806	-0.00686	0.491486	0.32258
875.158	10:15:30.158	37.305208324	-3.689258807	0.	0.	0.	0.6	20.	0.	0.	0.	-0.186547	-0.210923	0.025254	0.000309	0.024375	0.6	1	0.020395	333	1039.1	868.8	-570.1	5	1773	781426	231	412895367	43891806	-0.00686	0.491486	0.32258
875.408	10:15:30.408	37.305280600	-3.689214895	0.	0.	0.	0.6	20.	0.	0.	0.	-0.186547	-0.210923	0.025254	0.000309	0.024375	0.6	1	0.020395	334	1041.1	872.5	-568.	5	1785	781286	287	412896166	43892201	-0.013535	0.579507	0.314023
875.658	10:15:30.658	37.305315360	-3.689189597	0.	0.	0.	0.6	20.	0.	0.	0.	-0.189071	-0.210941	0.025219	0.000267	0.02187	0.6	1	0.017613	334	1043.2	876.5	-565.7	5	1774	781164	318	412896550	43892428	-0.013535	0.579507	0.314023
875.908	10:15:30.908	37.305348690	-3.689162255	0.	0.	0.	0.6	20.	0.	0.	0.	-0.19393	-0.212897	0.025183	0.000222	0.018967	0.6	1	0.014707	334	1045.	880.2	-563.3	5	1777	781047	347	412896918	43892673	-0.013535	0.579507	0.314023
876.158	10:15:31.158	37.305348690	-3.689162255	0.	0.	0.	0.6	20.	0.	0.	0.	-0.171628	-0.210732	0.025036	4.3e-05	0.039104	0.6	1	0.002882	334	1045.	880.2	-563.3	5	1777	781047	347	412896918	43892673	-0.013535	0.579507	0.314023
876.408	10:15:31.408	37.305411515	-3.689100541	0.	0.	0.	0.6	20.	0.	0.	0.	-0.171628	-0.210732	0.025036	4.3e-05	0.039104	0.6	1	0.002882	335	1048.9	890.2	-554.7	5	1777	780850	416	412897611	43893225	-0.013535	0.579507	0.314023
876.658	10:15:31.658	37.305440738	-3.689066391	0.	0.	0.	0.6	20.	0.	0.	0.	-0.17291	-0.212278	0.024986	-1.7e-05	0.039368	0.6	1	-0.001122	335	1048.9	890.2	-554.7	5	1782	780730	447	412897933	43893530	-0.013535	0.579507	0.314023
876.908	10:15:31.908	37.305468352	-3.689029970	0.	0.	0.	0.6	20.	0.	0.	0.	-0.160552	-0.210143	0.024959	-5e-05	0.049591	0.6	1	-0.003309	335	1048.9	890.2	-554.7	5	1782	780656	485	412898237	43893855	-0.013535	0.579507	0.314023
877.158	10:15:32.158	37.305493995	-3.688991387	0.	0.	0.	0.6	20.	0.	0.	0.	-0.164339	-0.214786	0.024761	-0.000283	0.050447	0.6	1	-0.019046	335	1050.5	896.2	-548.	5	1781	780666	517	412898519	43894199	-0.013535	0.579507	0.314023
877.408	10:15:32.408	37.305518115	-3.688951323	0.	0.	0.	0.6	20.	0.	0.	0.	-0.164339	-0.214786	0.024761	-0.000283	0.050447	0.6	1	-0.019046	336	1050.8	898.8	-544.4	5	1785	780732	543	412898784	43894556	-0.013535	0.579507	0.314023
877.658	10:15:32.658	37.305540530	-3.688909889	0.	0.	0.	0.6	20.	0.	0.	0.	-0.171557	-0.216887	0.024721	-0.000329	0.045331	0.6	1	-0.022208	336	1051.2	901.5	-540.8	5	1781	780792	577	412899030	43894925	-0.013535	0.579507	0.314023
877.908	10:15:32.908	37.305540530	-3.688909889	0.	0.	0.	0.6	20.	0.	0.	0.	-0.173521	-0.219913	0.024584	-0.000487	0.046392	0.6	1	-0.033023	336	1051.2	903.8	-537.	5	1781	780792	577	412899030	43894925	-0.024707	1.09314	0.290525
878.158	10:15:33.158	37.305580156	-3.688823025	0.	0.	0.	0.6	20.	0.	0.	0.	-0.173521	-0.219913	0.024584	-0.000487	0.046392	0.6	1	-0.033023	336	1051.2	903.8	-537.	5	1786	780981	632	412899464	43895698	-0.024707	1.09314	0.290525
878.408	10:15:33.408	37.305580156	-3.688823025	0.	0.	0.	0.6	20.	0.	0.	0.	-0.180508	-0.221816	0.024574	-0.000498	0.041308	0.6	1	-0.033773	336	1051.2	903.8	-537.	5	1786	780981	632	412899464	43895698	-0.024707	1.09314	0.290525
878.658	10:15:33.658	37.305580156	-3.688823025	0.	0.	0.	0.6	20.	0.	0.	0.	-0.189118	-0.224572	0.024552	-0.000524	0.035453	0.6	1	-0.035558	337	1049.6	909.	-524.8	5	1786	780981	632	412899464	43895698	-0.024707	1.09314	0.290525
878.908	10:15:33.908	37.305580156	-3.688823025	0.	0.	0.	0.6	20.	0.	0.	0.	-0.179152	-0.224318	0.024462	-0.000625	0.045165	0.6	1	-0.042612	337	1049.6	909.	-524.8	5	1786	780981	632	412899464	43895698	-0.024707	1.09314	0.290525
879.158	10:15:34.158	37.305636417	-3.688634642	0.	0.	0.	0.6	20.	0.	0.	0.	-0.179152	-0.224318	0.024462	-0.000625	0.045165	0.6	1	-0.042612	337	1047.8	911.8	-516.3	5	1797	781009	759	412900076	43897372	-0.024707	1.09314	0.290525
879.408	10:15:34.408	37.305636417	-3.688634642	0.	0.	0.	0.6	20.	0.	0.	0.	-0.179152	-0.224318	0.024462	-0.000625	0.045165	0.6	1	-0.042612	337	1046.3	912.5	-511.9	5	1797	781009	759	412900076	43897372	-0.024707	1.09314	0.290525
879.658	10:15:34.658	37.305636417	-3.688634642	0.	0.	0.	0.6	20.	0.	0.	0.	-0.187514	-0.226885	0.024353	-0.000747	0.039371	0.6	1	-0.051116	338	1044.8	913.2	-507.5	5	1797	781009	759	412900076	43897372	-0.024707	1.09314	0.290525
879.908	10:15:34.908	37.305636417	-3.688634642	0.	0.	0.	0.6	20.	0.	0.	0.	-0.19023	-0.225203	0.024407	-0.000687	0.034973	0.6	1	-0.046909	338	1043.3	914.	-503.1	5	1797	781009	759	412900076	43897372	-0.024707	1.09314	0.290525
880.158	10:15:35.158	37.305636417	-3.688634642	0.	0.	0.	0.6	20.	0.	0.	0.	-0.190336	-0.225326	0.024407	-0.000687	0.03499	0.6	1	-0.046909	338	1041.4	914.2	-498.6	5	1797	781009	759	412900076	43897372	-0.024707	1.09314	0.290525
880.408	10:15:35.408	37.305658413	-3.688386254	0.	0.	0.	0.6	20.	0.	0.	0.	-0.20082	-0.226023	0.024384	-0.000713	0.025203	0.6	1	-0.048701	338	1041.4	914.2	-498.6	5	1764	780840	914	412900304	43899575	-0.024707	1.09314	0.290525
880.658	10:15:35.658	37.305658413	-3.688386254	0.	0.	0.	0.6	20.	0.	0.	0.	-0.20082	-0.226023	0.024384	-0.000713	0.025203	0.6	1	-0.048701	339	1037.	914.	-489.8	5	1764	780840	914	412900304	43899575	-0.024707	1.09314	0.290525
880.908	10:15:35.908	37.305658413	-3.688386254	0.	0.	0.	0.6	20.	0.	0.	0.	-0.166287	-0.21906	0.024273	-0.000834	0.052773	0.6	1	-0.057283	339	1037.	914.	-489.8	5	1764	780840	914	412900304	43899575	-0.024707	1.09314	0.290525
881.158	10:15:36.158	37.305658413	-3.688386254	0.	0.	0.	0.6	20.	0.	0.	0.	-0.166559	-0.219214	0.024273	-0.000834	0.052655	0.6	1	-0.057283	339	1029.	911.8	-477.	5	1764	780840	914	412900304	43899575	-0.024707	1.09314	0.290525
881.408	10:15:36.408	37.305636558	-3.688191969	0.	0.	0.	0.6	20.	0.	0.	0.	-0.166559	-0.219214	0.024273	-0.000834	0.052655	0.6	1	-0.057283	339	1029.	911.8	-477.	5	1722	780540	1050	412900049	43901295	-0.024707	1.09314	0.290525
881.658	10:15:36.658	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.164896	-0.218988	0.024221	-0.000891	0.054091	0.6	1	-0.061324	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
881.908	10:15:36.908	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.164896	-0.218988	0.024221	-0.000891	0.054091	0.6	1	-0.061324	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
882.158	10:15:37.158	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.184921	-0.213672	0.024136	-0.000984	0.02875	0.6	1	-0.06796	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
882.408	10:15:37.408	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.184921	-0.213672	0.024136	-0.000984	0.02875	0.6	1	-0.06796	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
882.658	10:15:37.658	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.184921	-0.213672	0.024136	-0.000984	0.02875	0.6	1	-0.06796	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
882.908	10:15:37.908	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.184921	-0.213672	0.024136	-0.000984	0.02875	0.6	1	-0.06796	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
883.158	10:15:38.158	37.305625291	-3.688145376	0.	0.	0.	0.6	20.	0.	0.	0.	-0.179631	-0.210035	0.024132	-0.000988	0.030404	0.6	1	-0.068265	340	1022.6	908.8	-468.9	5	1732	780463	1081	412899921	43901707	0.024635	1.865437	0.305239
